0,puzzle_name,puzzle_c,face_search,random_search,puzzle_piece_search,sequential_search,memory_loss_factor,0.5,memory_loss_counter_limit,3,glance_factor,0.32
1,Puzzle,puzzle_c,action,LookAtPuzzle,point,(0, 0)
13,Block,8,Face,2,Pattern,WhiteSquare,action,GoToFaceTwo
14,Block,8,Face,2,Pattern,WhiteSquare,action,RotateLeft
15,Block,8,Face,2,Pattern,WhiteSquare,action,RotateRight
16,Block,8,Face,6,Pattern,BlackBottomRightCornerSquare,action,GoToFaceSix
17,Block,8,Face,6,Pattern,BlackBottomLeftCornerSquare,action,RotateRight
18,Block,8,Face,2,Pattern,WhiteSquare,action,GoToFaceTwo
19,Block,8,Face,6,Pattern,BlackBottomLeftCornerSquare,action,GoToFaceSix
20,Block,8,Face,2,Pattern,WhiteSquare,action,GoToFaceTwo
21,Block,8,Face,3,Pattern,WhiteSquare,action,GoToFaceThree
22,Block,8,Face,4,Pattern,BlackSquare,action,GoToFaceFour
23,Block,7,Face,1,Pattern,BlackTopRightCornerSquare,action,PickUpFromBank
24,Puzzle,puzzle_c,action,LookAtPuzzle,point,(0, 340)
25,Block,6,Face,1,Pattern,BlackTopRightCornerSquare,action,PickUpFromBank
26,Puzzle,puzzle_c,action,LookAtPuzzle,point,(170, 0)
27,Block,6,Face,2,Pattern,WhiteSquare,action,GoToFaceTwo
28,Block,6,Face,2,Pattern,WhiteSquare,action,RotateLeft
29,Block,6,Face,5,Pattern,BlackSquare,action,GoToFaceFive
30,Block,5,Face,1,Pattern,BlackTopRightCornerSquare,action,PickUpFromBank
31,Puzzle,puzzle_c,action,LookAtPuzzle,point,(170, 170)
32,Block,5,Face,4,Pattern,BlackSquare,action,GoToFaceFour
33,Block,5,Face,3,Pattern,WhiteSquare,action,GoToFaceThree
34,Block,4,Face,1,Pattern,BlackTopRightCornerSquare,action,PickUpFromBank
35,Puzzle,puzzle_c,action,LookAtPuzzle,point,(170, 340)
36,Block,4,Face,4,Pattern,BlackSquare,action,GoToFaceFour
37,Block,4,Face,5,Pattern,BlackSquare,action,GoToFaceFive
38,Block,4,Face,5,Pattern,BlackSquare,action,RotateLeft
39,Block,4,Face,5,Pattern,BlackSquare,action,RotateLeft
40,Block,4,Face,6,Pattern,BlackTopLeftCornerSquare,action,GoToFaceSix
41,Block,4,Face,4,Pattern,BlackSquare,action,GoToFaceFour
42,Block,4,Face,3,Pattern,WhiteSquare,action,GoToFaceThree
43,Block,3,Face,1,Pattern,BlackTopRightCornerSquare,action,PickUpFromBank
44,Puzzle,puzzle_c,action,LookAtPuzzle,point,(340, 0)
45,Block,3,Face,3,Pattern,WhiteSquare,action,GoToFaceThree
46,Block,2,Face,1,Pattern,BlackTopRightCornerSquare,action,PickUpFromBank
47,Puzzle,puzzle_c,action,LookAtPuzzle,point,(340, 170)
48,Block,2,Face,2,Pattern,WhiteSquare,action,GoToFaceTwo
49,Block,2,Face,1,Pattern,BlackTopRightCornerSquare,action,GoToFaceOne
50,Block,2,Face,5,Pattern,BlackSquare,action,GoToFaceFive
51,Block,1,Face,1,Pattern,BlackTopRightCornerSquare,action,PickUpFromBank
52,Puzzle,puzzle_c,action,LookAtPuzzle,point,(340, 340)
53,Block,1,Face,5,Pattern,BlackSquare,action,GoToFaceFive
54,Block,1,Face,4,Pattern,BlackSquare,action,GoToFaceFour
55,Block,1,Face,5,Pattern,BlackSquare,action,GoToFaceFive
56,Block,1,Face,5,Pattern,BlackSquare,action,RotateRight
57,Block,1,Face,2,Pattern,WhiteSquare,action,GoToFaceTwo
58,Block,1,Face,1,Pattern,BlackBottomRightCornerSquare,action,GoToFaceOne
0,puzzle_name,puzzle_c,face_search,random_search,puzzle_piece_search,sequential_search,memory_loss_factor,0.5,memory_loss_counter_limit,3,glance_factor,0.32
1,Puzzle,puzzle_c,action,LookAtPuzzle,point,(0, 0)
2,Block,9,Face,1,Pattern,BlackTopRightCornerSquare,action,PickUpFromBank
3,Block,9,Face,1,Pattern,BlackBottomRightCornerSquare,action,RotateRight
4,Block,9,Face,5,Pattern,BlackSquare,action,GoToFaceFive
5,Block,9,Face,4,Pattern,BlackSquare,action,GoToFaceFour
6,Block,9,Face,5,Pattern,BlackSquare,action,GoToFaceFive
7,Block,9,Face,6,Pattern,BlackBottomLeftCornerSquare,action,GoToFaceSix
8,Block,9,Face,3,Pattern,WhiteSquare,action,GoToFaceThree
9,Block,8,Face,1,Pattern,BlackTopRightCornerSquare,action,PickUpFromBank
10,Puzzle,puzzle_c,action,LookAtPuzzle,point,(0, 170)
11,Block,8,Face,1,Pattern,BlackBottomRightCornerSquare,action,RotateRight
12,Block,8,Face,3,Pattern,WhiteSquare,action,GoToFaceThree
13,Block,8,Face,6,Pattern,BlackBottomLeftCornerSquare,action,GoToFaceSix
14,Block,8,Face,4,Pattern,BlackSquare,action,GoToFaceFour
15,Block,7,Face,1,Pattern,BlackTopRightCornerSquare,action,PickUpFromBank
16,Puzzle,puzzle_c,action,LookAtPuzzle,point,(0, 340)
17,Block,6,Face,1,Pattern,BlackTopRightCornerSquare,action,PickUpFromBank
18,Puzzle,puzzle_c,action,LookAtPuzzle,point,(170, 0)
19,Block,6,Face,1,Pattern,BlackBottomRightCornerSquare,action,RotateRight
20,Block,6,Face,1,Pattern,BlackTopRightCornerSquare,action,RotateLeft
21,Block,6,Face,4,Pattern,BlackSquare,action,GoToFaceFour
22,Block,5,Face,1,Pattern,BlackTopRightCornerSquare,action,PickUpFromBank
23,Puzzle,puzzle_c,action,LookAtPuzzle,point,(170, 170)
24,Block,5,Face,1,Pattern,BlackBottomRightCornerSquare,action,RotateRight
25,Block,5,Face,1,Pattern,BlackBottomLeftCornerSquare,action,RotateRight
26,Block,5,Face,5,Pattern,BlackSquare,action,GoToFaceFive
27,Block,5,Face,1,Pattern,BlackBottomLeftCornerSquare,action,GoToFaceOne
28,Block,5,Face,5,Pattern,BlackSquare,action,GoToFaceFive
29,Block,5,Face,2,Pattern,WhiteSquare,action,GoToFaceTwo
30,Block,4,Face,1,Pattern,BlackTopRightCornerSquare,action,PickUpFromBank
31,Puzzle,puzzle_c,action,LookAtPuzzle,point,(170, 340)
32,Block,4,Face,2,Pattern,WhiteSquare,action,GoToFaceTwo
33,Block,3,Face,1,Pattern,BlackTopRightCornerSquare,action,PickUpFromBank
34,Puzzle,puzzle_c,action,LookAtPuzzle,point,(340, 0)
35,Block,3,Face,1,Pattern,BlackTopLeftCornerSquare,action,RotateLeft
36,Block,3,Face,4,Pattern,BlackSquare,action,GoToFaceFour
37,Block,3,Face,6,Pattern,BlackTopRightCornerSquare,action,GoToFaceSix
38,Block,3,Face,4,Pattern,BlackSquare,action,GoToFaceFour
39,Block,3,Face,3,Pattern,WhiteSquare,action,GoToFaceThree
40,Block,2,Face,1,Pattern,BlackTopRightCornerSquare,action,PickUpFromBank
41,Puzzle,puzzle_c,action,LookAtPuzzle,point,(340, 170)
42,Block,2,Face,1,Pattern,BlackBottomRightCornerSquare,action,RotateRight
43,Block,2,Face,5,Pattern,BlackSquare,action,GoToFaceFive
44,Block,1,Face,1,Pattern,BlackTopRightCornerSquare,action,PickUpFromBank
45,Puzzle,puzzle_c,action,LookAtPuzzle,point,(340, 340)
46,Block,1,Face,4,Pattern,BlackSquare,action,GoToFaceFour
47,Block,1,Face,4,Pattern,BlackSquare,action,RotateLeft
48,Block,1,Face,4,Pattern,BlackSquare,action,RotateRight
49,Block,1,Face,3,Pattern,WhiteSquare,action,GoToFaceThree
50,Block,1,Face,3,Pattern,WhiteSquare,action,RotateRight
51,Block,1,Face,6,Pattern,BlackBottomLeftCornerSquare,action,GoToFaceSix
52,Block,1,Face,5,Pattern,BlackSquare,action,GoToFaceFive
53,Block,1,Face,4,Pattern,BlackSquare,action,GoToFaceFour
54,Block,1,Face,5,Pattern,BlackSquare,action,GoToFaceFive
55,Block,1,Face,5,Pattern,BlackSquare,action,RotateRight
56,Block,1,Face,2,Pattern,WhiteSquare,action,GoToFaceTwo
57,Block,1,Face,3,Pattern,WhiteSquare,action,GoToFaceThree
58,Block,1,Face,3,Pattern,WhiteSquare,action,RotateRight
59,Block,1,Face,6,Pattern,BlackTopRightCornerSquare,action,GoToFaceSix
60,Block,1,Face,4,Pattern,BlackSquare,action,GoToFaceFour
61,Block,1,Face,4,Pattern,BlackSquare,action,RotateLeft
62,Block,1,Face,1,Pattern,BlackBottomLeftCornerSquare,action,GoToFaceOne
63,Block,1,Face,3,Pattern,WhiteSquare,action,GoToFaceThree
64,Block,1,Face,3,Pattern,WhiteSquare,action,RotateRight
65,Block,1,Face,3,Pattern,WhiteSquare,action,RotateRight
66,Block,1,Face,6,Pattern,BlackBottomRightCornerSquare,action,GoToFaceSix
0,puzzle_name,puzzle_c,face_search,random_search,puzzle_piece_search,sequential_search,memory_loss_factor,0.5,memory_loss_counter_limit,3,glance_factor,0.32
1,Puzzle,puzzle_c,action,LookAtPuzzle,point,(0, 0)
2,Block,9,Face,1,Pattern,BlackTopRightCornerSquare,action,PickUpFromBank
3,Block,9,Face,1,Pattern,BlackTopLeftCornerSquare,action,RotateLeft
4,Block,9,Face,2,Pattern,WhiteSquare,action,GoToFaceTwo
5,Block,8,Face,1,Pattern,BlackTopRightCornerSquare,action,PickUpFromBank
6,Puzzle,puzzle_c,action,LookAtPuzzle,point,(0, 170)
7,Block,8,Face,1,Pattern,BlackBottomRightCornerSquare,action,RotateRight
8,Block,8,Face,1,Pattern,BlackTopRightCornerSquare,action,RotateLeft
9,Block,8,Face,1,Pattern,BlackBottomRightCornerSquare,action,RotateRight
10,Block,8,Face,5,Pattern,BlackSquare,action,GoToFaceFive
11,Block,7,Face,1,Pattern,BlackTopRightCornerSquare,action,PickUpFromBank
12,Puzzle,puzzle_c,action,LookAtPuzzle,point,(0, 340)
13,Block,6,Face,1,Pattern,BlackTopRightCornerSquare,action,PickUpFromBank
14,Puzzle,puzzle_c,action,LookAtPuzzle,point,(170, 0)
15,Block,6,Face,1,Pattern,BlackBottomRightCornerSquare,action,RotateRight
16,Block,6,Face,1,Pattern,BlackBottomLeftCornerSquare,action,RotateRight
17,Block,6,Face,5,Pattern,BlackSquare,action,GoToFaceFive
18,Block,5,Face,1,Pattern,BlackTopRightCornerSquare,action,PickUpFromBank
19,Puzzle,puzzle_c,action,LookAtPuzzle,point,(170, 170)
20,Block,5,Face,2,Pattern,WhiteSquare,action,GoToFaceTwo
21,Block,4,Face,1,Pattern,BlackTopRightCornerSquare,action,PickUpFromBank
22,Puzzle,puzzle_c,action,LookAtPuzzle,point,(170, 340)
23,Block,4,Face,1,Pattern,BlackTopLeftCornerSquare,action,RotateLeft
24,Block,4,Face,3,Pattern,WhiteSquare,action,GoToFaceThree
25,Block,3,Face,1,Pattern,BlackTopRightCornerSquare,action,PickUpFromBank
26,Puzzle,puzzle_c,action,LookAtPuzzle,point,(340, 0)
27,Block,3,Face,4,Pattern,BlackSquare,action,GoToFaceFour
28,Block,3,Face,4,Pattern,BlackSquare,action,RotateLeft
29,Block,3,Face,4,Pattern,BlackSquare,action,RotateLeft
30,Block,3,Face,3,Pattern,WhiteSquare,action,GoToFaceThree
31,Block,2,Face,1,Pattern,BlackTopRightCornerSquare,action,PickUpFromBank
32,Puzzle,puzzle_c,action,LookAtPuzzle,point,(340, 170)
33,Block,2,Face,5,Pattern,BlackSquare,action,GoToFaceFive
34,Block,1,Face,1,Pattern,BlackTopRightCornerSquare,action,PickUpFromBank
35,Puzzle,puzzle_c,action,LookAtPuzzle,point,(340, 340)
36,Block,1,Face,1,Pattern,BlackBottomRightCornerSquare,action,RotateRight
0,puzzle_name,puzzle_c,face_search,random_search,puzzle_piece_search,sequential_search,memory_loss_factor,0.5,memory_loss_counter_limit,3,glance_factor,0.32
1,Puzzle,puzzle_c,action,LookAtPuzzle,point,(0, 0)
2,Block,9,Face,1,Pattern,BlackTopRightCornerSquare,action,PickUpFromBank
3,Block,9,Face,1,Pattern,BlackBottomRightCornerSquare,action,RotateRight
4,Block,9,Face,4,Pattern,BlackSquare,action,GoToFaceFour
5,Block,9,Face,4,Pattern,BlackSquare,action,RotateLeft
6,Block,9,Face,4,Pattern,BlackSquare,action,RotateLeft
7,Block,9,Face,4,Pattern,BlackSquare,action,RotateLeft
8,Block,9,Face,4,Pattern,BlackSquare,action,RotateRight
9,Block,9,Face,4,Pattern,BlackSquare,action,RotateRight
10,Block,9,Face,4,Pattern,BlackSquare,action,RotateLeft
11,Block,9,Face,4,Pattern,BlackSquare,action,RotateLeft
12,Block,9,Face,5,Pattern,BlackSquare,action,GoToFaceFive
13,Block,9,Face,1,Pattern,BlackBottomLeftCornerSquare,action,GoToFaceOne
14,Block,9,Face,1,Pattern,BlackBottomRightCornerSquare,action,RotateLeft
15,Block,9,Face,2,Pattern,WhiteSquare,action,GoToFaceTwo
16,Block,8,Face,1,Pattern,BlackTopRightCornerSquare,action,PickUpFromBank
17,Puzzle,puzzle_c,action,LookAtPuzzle,point,(0, 170)
18,Block,8,Face,5,Pattern,BlackSquare,action,GoToFaceFive
19,Block,7,Face,1,Pattern,BlackTopRightCornerSquare,action,PickUpFromBank
20,Puzzle,puzzle_c,action,LookAtPuzzle,point,(0, 340)
21,Block,6,Face,1,Pattern,BlackTopRightCornerSquare,action,PickUpFromBank
22,Puzzle,puzzle_c,action,LookAtPuzzle,point,(170, 0)
23,Block,6,Face,1,Pattern,BlackTopLeftCornerSquare,action,RotateLeft
24,Block,6,Face,2,Pattern,WhiteSquare,action,GoToFaceTwo
25,Block,6,Face,1,Pattern,BlackTopLeftCornerSquare,action,GoToFaceOne
26,Block,6,Face,4,Pattern,BlackSquare,action,GoToFaceFour
27,Block,5,Face,1,Pattern,BlackTopRightCornerSquare,action,PickUpFromBank
28,Puzzle,puzzle_c,action,LookAtPuzzle,point,(170, 170)
29,Block,5,Face,2,Pattern,WhiteSquare,action,GoToFaceTwo
30,Block,4,Face,1,Pattern,BlackTopRightCornerSquare,action,PickUpFromBank
31,Puzzle,puzzle_c,action,LookAtPuzzle,point,(170, 340)
32,Block,4,Face,5,Pattern,BlackSquare,action,GoToFaceFive
33,Block,4,Face,5,Pattern,BlackSquare,action,RotateRight
34,Block,4,Face,6,Pattern,BlackBottomLeftCornerSquare,action,GoToFaceSix
35,Block,4,Face,6,Pattern,BlackBottomRightCornerSquare,action,RotateLeft
36,Block,4,Face,6,Pattern,BlackTopRightCornerSquare,action,RotateLeft
37,Block,4,Face,4,Pattern,BlackSquare,action,GoToFaceFour
38,Block,4,Face,4,Pattern,BlackSquare,action,RotateRight
39,Block,4,Face,1,Pattern,BlackTopRightCornerSquare,action,GoToFaceOne
40,Block,4,Face,4,Pattern,BlackSquare,action,GoToFaceFour
41,Block,4,Face,3,Pattern,WhiteSquare,action,GoToFaceThree
42,Block,3,Face,1,Pattern,BlackTopRightCornerSquare,action,PickUpFromBank
43,Puzzle,puzzle_c,action,LookAtPuzzle,point,(340, 0)
44,Block,3,Face,2,Pattern,WhiteSquare,action,GoToFaceTwo
45,Block,2,Face,1,Pattern,BlackTopRightCornerSquare,action,PickUpFromBank
46,Puzzle,puzzle_c,action,LookAtPuzzle,point,(340, 170)
47,Block,2,Face,2,Pattern,WhiteSquare,action,GoToFaceTwo
48,Block,2,Face,3,Pattern,WhiteSquare,action,GoToFaceThree
49,Block,2,Face,1,Pattern,BlackTopRightCornerSquare,action,GoToFaceOne
50,Block,2,Face,1,Pattern,BlackTopLeftCornerSquare,action,RotateLeft
51,Block,2,Face,1,Pattern,BlackTopRightCornerSquare,action,RotateRight
52,Block,2,Face,2,Pattern,WhiteSquare,action,GoToFaceTwo
53,Block,2,Face,3,Pattern,WhiteSquare,action,GoToFaceThree
54,Block,2,Face,3,Pattern,WhiteSquare,action,RotateLeft
55,Block,2,Face,4,Pattern,BlackSquare,action,GoToFaceFour
56,Block,1,Face,1,Pattern,BlackTopRightCornerSquare,action,PickUpFromBank
57,Puzzle,puzzle_c,action,LookAtPuzzle,point,(340, 340)
58,Block,1,Face,5,Pattern,BlackSquare,action,GoToFaceFive
59,Block,1,Face,5,Pattern,BlackSquare,action,RotateLeft
60,Block,1,Face,2,Pattern,WhiteSquare,action,GoToFaceTwo
61,Block,1,Face,3,Pattern,WhiteSquare,action,GoToFaceThree
62,Block,1,Face,2,Pattern,WhiteSquare,action,GoToFaceTwo
63,Block,1,Face,6,Pattern,BlackTopRightCornerSquare,action,GoToFaceSix
64,Block,1,Face,6,Pattern,BlackTopLeftCornerSquare,action,RotateLeft
65,Block,1,Face,6,Pattern,BlackTopRightCornerSquare,action,RotateRight
66,Block,1,Face,6,Pattern,BlackTopLeftCornerSquare,action,RotateLeft
67,Block,1,Face,3,Pattern,WhiteSquare,action,GoToFaceThree
68,Block,1,Face,3,Pattern,WhiteSquare,action,RotateRight
69,Block,1,Face,1,Pattern,BlackTopLeftCornerSquare,action,GoToFaceOne
70,Block,1,Face,4,Pattern,BlackSquare,action,GoToFaceFour
71,Block,1,Face,4,Pattern,BlackSquare,action,RotateLeft
72,Block,1,Face,4,Pattern,BlackSquare,action,RotateLeft
73,Block,1,Face,3,Pattern,WhiteSquare,action,GoToFaceThree
74,Block,1,Face,3,Pattern,WhiteSquare,action,RotateLeft
75,Block,1,Face,3,Pattern,WhiteSquare,action,RotateLeft
76,Block,1,Face,3,Pattern,WhiteSquare,action,RotateRight
77,Block,1,Face,3,Pattern,WhiteSquare,action,RotateLeft
78,Block,1,Face,1,Pattern,BlackTopLeftCornerSquare,action,GoToFaceOne
79,Block,1,Face,1,Pattern,BlackTopRightCornerSquare,action,RotateRight
80,Block,1,Face,5,Pattern,BlackSquare,action,GoToFaceFive
81,Block,1,Face,1,Pattern,BlackTopRightCornerSquare,action,GoToFaceOne
82,Block,1,Face,1,Pattern,BlackTopLeftCornerSquare,action,RotateLeft
83,Block,1,Face,2,Pattern,WhiteSquare,action,GoToFaceTwo
84,Block,1,Face,1,Pattern,BlackTopLeftCornerSquare,action,GoToFaceOne
85,Block,1,Face,2,Pattern,WhiteSquare,action,GoToFaceTwo
86,Block,1,Face,2,Pattern,WhiteSquare,action,RotateRight
87,Block,1,Face,5,Pattern,BlackSquare,action,GoToFaceFive
88,Block,1,Face,1,Pattern,BlackTopRightCornerSquare,action,GoToFaceOne
89,Block,1,Face,1,Pattern,BlackTopLeftCornerSquare,action,RotateLeft
90,Block,1,Face,4,Pattern,BlackSquare,action,GoToFaceFour
91,Block,1,Face,6,Pattern,BlackTopRightCornerSquare,action,GoToFaceSix
92,Block,1,Face,5,Pattern,BlackSquare,action,GoToFaceFive
93,Block,1,Face,1,Pattern,BlackTopLeftCornerSquare,action,GoToFaceOne
94,Block,1,Face,2,Pattern,WhiteSquare,action,GoToFaceTwo
95,Block,1,Face,3,Pattern,WhiteSquare,action,GoToFaceThree
96,Block,1,Face,3,Pattern,WhiteSquare,action,RotateRight
97,Block,1,Face,2,Pattern,WhiteSquare,action,GoToFaceTwo
98,Block,1,Face,2,Pattern,WhiteSquare,action,RotateLeft
99,Block,1,Face,5,Pattern,BlackSquare,action,GoToFaceFive
100,Block,1,Face,2,Pattern,WhiteSquare,action,GoToFaceTwo
101,Block,1,Face,3,Pattern,WhiteSquare,action,GoToFaceThree
102,Block,1,Face,4,Pattern,BlackSquare,action,GoToFaceFour
103,Block,1,Face,3,Pattern,WhiteSquare,action,GoToFaceThree
104,Block,1,Face,2,Pattern,WhiteSquare,action,GoToFaceTwo
105,Block,1,Face,6,Pattern,BlackTopRightCornerSquare,action,GoToFaceSix
106,Block,1,Face,3,Pattern,WhiteSquare,action,GoToFaceThree
107,Block,1,Face,6,Pattern,BlackTopRightCornerSquare,action,GoToFaceSix
108,Block,1,Face,6,Pattern,BlackTopLeftCornerSquare,action,RotateLeft
109,Block,1,Face,4,Pattern,BlackSquare,action,GoToFaceFour
110,Block,1,Face,5,Pattern,BlackSquare,action,GoToFaceFive
111,Block,1,Face,4,Pattern,BlackSquare,action,GoToFaceFour
112,Block,1,Face,4,Pattern,BlackSquare,action,RotateRight
113,Block,1,Face,5,Pattern,BlackSquare,action,GoToFaceFive
114,Block,1,Face,1,Pattern,BlackTopLeftCornerSquare,action,GoToFaceOne
115,Block,1,Face,2,Pattern,WhiteSquare,action,GoToFaceTwo
116,Block,1,Face,6,Pattern,BlackTopRightCornerSquare,action,GoToFaceSix
117,Block,1,Face,5,Pattern,BlackSquare,action,GoToFaceFive
118,Block,1,Face,1,Pattern,BlackTopLeftCornerSquare,action,GoToFaceOne
119,Block,1,Face,4,Pattern,BlackSquare,action,GoToFaceFour
120,Block,1,Face,5,Pattern,BlackSquare,action,GoToFaceFive
121,Block,1,Face,2,Pattern,WhiteSquare,action,GoToFaceTwo
122,Block,1,Face,3,Pattern,WhiteSquare,action,GoToFaceThree
123,Block,1,Face,4,Pattern,BlackSquare,action,GoToFaceFour
124,Block,1,Face,4,Pattern,BlackSquare,action,RotateRight
125,Block,1,Face,4,Pattern,BlackSquare,action,RotateRight
126,Block,1,Face,6,Pattern,BlackBottomLeftCornerSquare,action,GoToFaceSix
127,Block,1,Face,6,Pattern,BlackBottomRightCornerSquare,action,RotateLeft
0,puzzle_name,puzzle_c,face_search,random_search,puzzle_piece_search,sequential_search,memory_loss_factor,0.5,memory_loss_counter_limit,3,glance_factor,0.32
1,Puzzle,puzzle_c,action,LookAtPuzzle,point,(0, 0)
2,Block,9,Face,1,Pattern,BlackTopRightCornerSquare,action,PickUpFromBank
3,Block,9,Face,1,Pattern,BlackTopLeftCornerSquare,action,RotateLeft
4,Block,9,Face,2,Pattern,WhiteSquare,action,GoToFaceTwo
5,Block,8,Face,1,Pattern,BlackTopRightCornerSquare,action,PickUpFromBank
6,Puzzle,puzzle_c,action,LookAtPuzzle,point,(0, 170)
7,Block,8,Face,5,Pattern,BlackSquare,action,GoToFaceFive
8,Block,7,Face,1,Pattern,BlackTopRightCornerSquare,action,PickUpFromBank
9,Puzzle,puzzle_c,action,LookAtPuzzle,point,(0, 340)
10,Block,6,Face,1,Pattern,BlackTopRightCornerSquare,action,PickUpFromBank
11,Puzzle,puzzle_c,action,LookAtPuzzle,point,(170, 0)
12,Block,6,Face,1,Pattern,BlackTopLeftCornerSquare,action,RotateLeft
13,Block,6,Face,2,Pattern,WhiteSquare,action,GoToFaceTwo
14,Block,6,Face,6,Pattern,BlackTopRightCornerSquare,action,GoToFaceSix
15,Block,6,Face,6,Pattern,BlackBottomRightCornerSquare,action,RotateRight
16,Block,6,Face,6,Pattern,BlackBottomLeftCornerSquare,action,RotateRight
17,Block,6,Face,4,Pattern,BlackSquare,action,GoToFaceFour
18,Block,5,Face,1,Pattern,BlackTopRightCornerSquare,action,PickUpFromBank
19,Puzzle,puzzle_c,action,LookAtPuzzle,point,(170, 170)
20,Block,5,Face,1,Pattern,BlackBottomRightCornerSquare,action,RotateRight
21,Block,5,Face,4,Pattern,BlackSquare,action,GoToFaceFour
22,Block,5,Face,4,Pattern,BlackSquare,action,RotateLeft
23,Block,5,Face,6,Pattern,BlackBottomRightCornerSquare,action,GoToFaceSix
24,Block,5,Face,5,Pattern,BlackSquare,action,GoToFaceFive
25,Block,5,Face,5,Pattern,BlackSquare,action,RotateLeft
26,Block,5,Face,4,Pattern,BlackSquare,action,GoToFaceFour
27,Block,5,Face,4,Pattern,BlackSquare,action,RotateRight
28,Block,5,Face,6,Pattern,BlackBottomRightCornerSquare,action,GoToFaceSix
29,Block,5,Face,6,Pattern,BlackBottomLeftCornerSquare,action,RotateRight
30,Block,5,Face,4,Pattern,BlackSquare,action,GoToFaceFour
31,Block,5,Face,4,Pattern,BlackSquare,action,RotateLeft
32,Block,5,Face,4,Pattern,BlackSquare,action,RotateRight
33,Block,5,Face,4,Pattern,BlackSquare,action,RotateLeft
34,Block,5,Face,4,Pattern,BlackSquare,action,RotateRight
35,Block,5,Face,4,Pattern,BlackSquare,action,RotateRight
36,Block,5,Face,4,Pattern,BlackSquare,action,RotateLeft
37,Block,5,Face,3,Pattern,WhiteSquare,action,GoToFaceThree
38,Block,4,Face,1,Pattern,BlackTopRightCornerSquare,action,PickUpFromBank
39,Puzzle,puzzle_c,action,LookAtPuzzle,point,(170, 340)
40,Block,4,Face,1,Pattern,BlackTopLeftCornerSquare,action,RotateLeft
41,Block,4,Face,4,Pattern,BlackSquare,action,GoToFaceFour
42,Block,4,Face,4,Pattern,BlackSquare,action,RotateRight
43,Block,4,Face,4,Pattern,BlackSquare,action,RotateRight
44,Block,4,Face,5,Pattern,BlackSquare,action,GoToFaceFive
45,Block,4,Face,6,Pattern,BlackBottomLeftCornerSquare,action,GoToFaceSix
46,Block,4,Face,2,Pattern,WhiteSquare,action,GoToFaceTwo
47,Block,3,Face,1,Pattern,BlackTopRightCornerSquare,action,PickUpFromBank
48,Puzzle,puzzle_c,action,LookAtPuzzle,point,(340, 0)
49,Block,3,Face,3,Pattern,WhiteSquare,action,GoToFaceThree
50,Block,2,Face,1,Pattern,BlackTopRightCornerSquare,action,PickUpFromBank
51,Puzzle,puzzle_c,action,LookAtPuzzle,point,(340, 170)
52,Block,2,Face,5,Pattern,BlackSquare,action,GoToFaceFive
53,Block,1,Face,1,Pattern,BlackTopRightCornerSquare,action,PickUpFromBank
54,Puzzle,puzzle_c,action,LookAtPuzzle,point,(340, 340)
